# File generated by CMD 2.7 (http://stev.oapd.inaf.it/cmd) on Tue Aug 29 23:11:04 CEST 2017
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014), MNRAS, 444, 2525 + Tang et al. (2014), MNRAS, 445, 4287 + Chen et al. (2015), MNRAS accepted
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: DECAM (ABmags)
# Using OBC version of bolometric corrections as detailed in Marigo et al. (2008, A&A 482, 883) and Girardi et al. (2008, PASP 120, 583)
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00010	Y = 0.24900	[M/H] = -2.192	eta_R = 0.200	Age = 	1.0000e+10 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    u       g       r       i       z       Y	int_IMF	stage
	0.000100	10.0000	0.75737333	0.7568	0.0754	3.8079	4.4253	4.581	5.333	4.834	4.609	4.565	4.579	4.595	3.05238724	1
	0.000100	10.0000	0.76595950	0.7654	0.1254	3.8119	4.3961	4.456	5.195	4.698	4.487	4.449	4.467	4.484	3.05648088	1
	0.000100	10.0000	0.77418315	0.7735	0.1767	3.8157	4.3647	4.328	5.054	4.560	4.361	4.329	4.351	4.369	3.06031919	1
	0.000100	10.0000	0.78187346	0.7812	0.2281	3.8193	4.3317	4.200	4.914	4.422	4.234	4.208	4.233	4.252	3.06383777	1
	0.000100	10.0000	0.79113513	0.7903	0.2957	3.8234	4.2858	4.031	4.730	4.241	4.066	4.047	4.077	4.097	3.06798720	1
	0.000100	10.0000	0.79968703	0.7988	0.3653	3.8270	4.2349	3.857	4.545	4.056	3.893	3.881	3.913	3.935	3.07173491	1
	0.000100	10.0000	0.80000001	0.7991	0.3679	3.8271	4.2330	3.850	4.538	4.049	3.887	3.874	3.907	3.928	3.07187057	1
	0.000100	10.0000	0.80124688	0.8003	0.3781	3.8276	4.2257	3.825	4.511	4.021	3.861	3.850	3.883	3.905	3.07240987	1
	0.000100	10.0000	0.80724269	0.8062	0.4308	3.8299	4.1853	3.693	4.372	3.882	3.730	3.723	3.758	3.780	3.07497883	1
	0.000100	10.0000	0.81388861	0.8128	0.4939	3.8316	4.1323	3.535	4.208	3.716	3.571	3.568	3.605	3.627	3.07778096	1
	0.000100	10.0000	0.81521541	0.8141	0.5077	3.8316	4.1194	3.501	4.173	3.681	3.536	3.533	3.570	3.592	3.07833481	1
	0.000100	10.0000	0.81840140	0.8172	0.5438	3.8312	4.0835	3.411	4.082	3.589	3.445	3.442	3.478	3.500	3.07965732	1
	0.000100	10.0000	0.82187819	0.8206	0.5878	3.8291	4.0326	3.300	3.975	3.481	3.332	3.325	3.360	3.381	3.08108830	1
	0.000100	10.0000	0.82479346	0.8235	0.6296	3.8256	3.9787	3.196	3.878	3.381	3.223	3.212	3.244	3.264	3.08227873	2
	0.000100	10.0000	0.82706732	0.8257	0.6685	3.8200	3.9183	3.099	3.795	3.294	3.121	3.102	3.127	3.146	3.08320117	2
	0.000100	10.0000	0.82880795	0.8274	0.7032	3.8127	3.8554	3.012	3.730	3.222	3.029	2.998	3.017	3.033	3.08390403	2
	0.000100	10.0000	0.83017039	0.8287	0.7348	3.8039	3.7892	2.933	3.678	3.162	2.943	2.899	2.910	2.923	3.08445191	2
	0.000100	10.0000	0.83126849	0.8297	0.7642	3.7937	3.7196	2.860	3.642	3.113	2.864	2.804	2.804	2.814	3.08489227	2
	0.000100	10.0000	0.83218873	0.8306	0.7920	3.7827	3.6480	2.790	3.619	3.071	2.788	2.712	2.701	2.706	3.08526015	2
	0.000100	10.0000	0.83299649	0.8314	0.8187	3.7720	3.5790	2.723	3.603	3.033	2.717	2.624	2.603	2.604	3.08558249	2
	0.000100	10.0000	0.83371377	0.8320	0.8455	3.7626	3.5149	2.656	3.590	2.993	2.647	2.539	2.508	2.505	3.08586836	2
	0.000100	10.0000	0.83442467	0.8327	0.8807	3.7543	3.4470	2.568	3.549	2.929	2.556	2.435	2.396	2.389	3.08615088	2
	0.000100	10.0000	0.83497828	0.8332	0.9179	3.7491	3.3891	2.475	3.488	2.851	2.462	2.333	2.288	2.279	3.08637071	2
	0.000100	10.0000	0.83552301	0.8337	0.9632	3.7450	3.3278	2.362	3.406	2.751	2.347	2.212	2.163	2.152	3.08658671	3
	0.000100	10.0000	0.83604610	0.8341	1.0135	3.7421	3.2662	2.236	3.302	2.635	2.221	2.081	2.029	2.017	3.08679390	3
	0.000100	10.0000	0.83653724	0.8346	1.0642	3.7396	3.2056	2.109	3.194	2.516	2.094	1.950	1.895	1.882	3.08698821	3
	0.000100	10.0000	0.83695072	0.8349	1.1097	3.7378	3.1530	1.996	3.093	2.408	1.980	1.833	1.776	1.762	3.08715153	3
	0.000100	10.0000	0.83734548	0.8352	1.1557	3.7361	3.1005	1.881	2.990	2.298	1.865	1.716	1.657	1.642	3.08730721	3
	0.000100	10.0000	0.83775264	0.8355	1.2065	3.7343	3.0428	1.754	2.876	2.177	1.738	1.586	1.525	1.509	3.08746791	3
	0.000100	10.0000	0.83809686	0.8358	1.2526	3.7329	2.9909	1.638	2.771	2.066	1.623	1.468	1.406	1.389	3.08760333	3
	0.000100	10.0000	0.83843857	0.8360	1.3019	3.7313	2.9355	1.515	2.659	1.947	1.499	1.342	1.278	1.261	3.08773780	3
	0.000100	10.0000	0.83874983	0.8362	1.3506	3.7297	2.8804	1.393	2.550	1.830	1.376	1.217	1.151	1.133	3.08786035	3
	0.000100	10.0000	0.83903950	0.8363	1.3998	3.7282	2.8252	1.271	2.439	1.712	1.253	1.092	1.024	1.005	3.08797407	3
	0.000100	10.0000	0.83929950	0.8364	1.4477	3.7267	2.7714	1.151	2.330	1.597	1.133	0.969	0.900	0.881	3.08807611	3
	0.000100	10.0000	0.83953494	0.8365	1.4949	3.7251	2.7179	1.033	2.225	1.485	1.015	0.848	0.777	0.757	3.08816862	3
	0.000100	10.0000	0.83974510	0.8365	1.5409	3.7236	2.6660	0.918	2.126	1.376	0.900	0.731	0.658	0.638	3.08825111	3
	0.000100	10.0000	0.83994597	0.8365	1.5887	3.7221	2.6120	0.798	2.022	1.263	0.781	0.609	0.535	0.513	3.08832979	3
	0.000100	10.0000	0.84012431	0.8365	1.6350	3.7205	2.5593	0.682	1.924	1.154	0.666	0.491	0.415	0.393	3.08839965	3
	0.000100	10.0000	0.84028393	0.8364	1.6801	3.7189	2.5079	0.570	1.828	1.048	0.553	0.376	0.298	0.275	3.08846211	3
	0.000100	10.0000	0.84043425	0.8363	1.7265	3.7173	2.4553	0.454	1.730	0.939	0.438	0.258	0.178	0.154	3.08852100	3
	0.000100	10.0000	0.84056872	0.8362	1.7717	3.7157	2.4036	0.341	1.635	0.833	0.325	0.142	0.060	0.036	3.08857369	3
	0.000100	10.0000	0.84068835	0.8360	1.8153	3.7141	2.3535	0.232	1.545	0.732	0.216	0.031	-0.053	-0.079	3.08862042	3
	0.000100	10.0000	0.84080207	0.8359	1.8602	3.7126	2.3021	0.119	1.451	0.627	0.104	-0.084	-0.170	-0.196	3.08866501	3
	0.000100	10.0000	0.84090477	0.8356	1.9041	3.7110	2.2518	0.010	1.361	0.525	-0.005	-0.196	-0.284	-0.311	3.08870530	3
	0.000100	10.0000	0.84099871	0.8354	1.9474	3.7093	2.2017	-0.099	1.272	0.424	-0.113	-0.307	-0.397	-0.425	3.08874202	3
	0.000100	10.0000	0.84108645	0.8351	1.9913	3.7077	2.1512	-0.208	1.182	0.323	-0.222	-0.419	-0.511	-0.540	3.08877611	3
	0.000100	10.0000	0.84116662	0.8348	2.0348	3.7061	2.1011	-0.317	1.093	0.222	-0.330	-0.531	-0.624	-0.653	3.08880758	3
	0.000100	10.0000	0.84123737	0.8344	2.0765	3.7044	2.0525	-0.421	1.009	0.126	-0.434	-0.637	-0.732	-0.763	3.08883524	3
	0.000100	10.0000	0.84130520	0.8341	2.1199	3.7028	2.0023	-0.530	0.921	0.026	-0.542	-0.748	-0.845	-0.876	3.08886170	3
	0.000100	10.0000	0.84136748	0.8336	2.1631	3.7011	1.9522	-0.638	0.835	-0.073	-0.649	-0.859	-0.958	-0.990	3.08888602	3
	0.000100	10.0000	0.84142131	0.8332	2.2029	3.6994	1.9054	-0.737	0.761	-0.162	-0.747	-0.961	-1.062	-1.095	3.08890700	3
	0.000100	10.0000	0.84147328	0.8327	2.2434	3.6979	1.8585	-0.838	0.688	-0.253	-0.847	-1.063	-1.167	-1.201	3.08892727	3
	0.000100	10.0000	0.84152776	0.8320	2.2829	3.6963	1.8123	-0.937	0.618	-0.340	-0.944	-1.164	-1.269	-1.304	3.08894873	3
	0.000100	10.0000	0.84157377	0.8314	2.3034	3.6955	1.7884	-0.988	0.582	-0.386	-0.994	-1.216	-1.322	-1.358	3.08896661	3
	0.000100	10.0000	0.84160721	0.8310	2.2929	3.6962	1.8015	-0.962	0.596	-0.364	-0.969	-1.189	-1.295	-1.330	3.08897972	3
	0.000100	10.0000	0.84162068	0.8308	2.3062	3.6956	1.7857	-0.996	0.573	-0.394	-1.001	-1.223	-1.329	-1.365	3.08898497	3
	0.000100	10.0000	0.84166098	0.8302	2.3487	3.6938	1.7357	-1.102	0.501	-0.486	-1.105	-1.331	-1.440	-1.476	3.08900070	3
	0.000100	10.0000	0.84170038	0.8295	2.3925	3.6921	1.6848	-1.211	0.423	-0.583	-1.213	-1.442	-1.553	-1.591	3.08901596	3
	0.000100	10.0000	0.84173453	0.8288	2.4331	3.6902	1.6364	-1.313	0.356	-0.671	-1.312	-1.545	-1.659	-1.697	3.08902931	3
	0.000100	10.0000	0.84176761	0.8281	2.4751	3.6884	1.5865	-1.418	0.286	-0.762	-1.414	-1.652	-1.768	-1.808	3.08904219	3
	0.000100	10.0000	0.84179848	0.8272	2.5175	3.6866	1.5367	-1.524	0.214	-0.854	-1.517	-1.760	-1.878	-1.919	3.08905435	3
	0.000100	10.0000	0.84182537	0.8263	2.5568	3.6848	1.4894	-1.622	0.152	-0.937	-1.613	-1.860	-1.981	-2.022	3.08906484	3
	0.000100	10.0000	0.84185201	0.8253	2.5986	3.6830	1.4399	-1.727	0.086	-1.027	-1.715	-1.966	-2.090	-2.132	3.08907509	3
	0.000100	10.0000	0.84187615	0.8242	2.6390	3.6811	1.3916	-1.828	0.024	-1.112	-1.813	-2.069	-2.195	-2.239	3.08908463	3
	0.000100	10.0000	0.84189790	0.8230	2.6781	3.6793	1.3444	-1.925	-0.034	-1.193	-1.908	-2.169	-2.298	-2.342	3.08909297	3
	0.000100	10.0000	0.84191966	0.8217	2.7200	3.6775	1.2949	-2.030	-0.100	-1.283	-2.010	-2.275	-2.407	-2.452	3.08910155	3
	0.000100	10.0000	0.84194219	0.8201	2.7666	3.6752	1.2380	-2.147	-0.166	-1.379	-2.123	-2.394	-2.529	-2.576	3.08911037	3
	0.000100	10.0000	0.84195995	0.8186	2.8061	3.6733	1.1901	-2.245	-0.215	-1.457	-2.217	-2.493	-2.631	-2.679	3.08911729	3
